code;number;edition;character;series;quality;obtainedDate;obtainedTimestamp;burnValue;dye.code;dye.name;frame;morphed;trimmed;tag;alias;wishlists;fights;dropQuality;dropper;grabber;guild;worker.effort;worker.style;worker.purity;worker.grabber;worker.dropper;worker.quickness;worker.toughness;worker.vanity;worker.recoveryDate;worker.recoveryTimestamp
vvl9zmb;991;3;Chris's Duel Armor;Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs;3;Sat, 29 Apr 2023 06:50:21 GMT;1,68275E+12;61;;;;No;No;;;0;0;3;7,32966E+17;7,32966E+17;6,48032E+17;33;F;S;S;S;A;F;D;;
vvlf4lx;52418;1;Sanbi;Naruto Shippuden;3;Sat, 29 Apr 2023 06:29:01 GMT;1,68275E+12;44;;;;No;No;;;3;0;3;7,32966E+17;7,32966E+17;7,17031E+17;23;F;S;S;S;B;F;D;;
vvl9s2s;52474;1;Asagi;Gintama°;1;Sat, 29 Apr 2023 06:28:56 GMT;1,68275E+12;1;;;;No;No;gintama;;0;0;1;7,32966E+17;7,32966E+17;7,17031E+17;0;F;S;S;S;D;F;D;;
vvlgc49;51852;1;Huang Zhong;SD Gundam World: Sangoku Souketsuden;2;Sat, 29 Apr 2023 05:22:17 GMT;1,68275E+12;4;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;B;F;D;;
vvl3cmp;35;2;Frankie Stein;Monster High: Kowai-ke Girls;3;Sat, 29 Apr 2023 04:49:03 GMT;1,68274E+12;110;;;;No;No;;;19;0;3;7,32966E+17;7,32966E+17;7,17031E+17;63;F;S;S;S;B;F;D;;
vvlg3pv;19154;2;Jun Shiratori;ERASED;1;Sat, 29 Apr 2023 04:33:41 GMT;1,68274E+12;12;;;;No;No;;;3;0;1;7,32966E+17;7,32966E+17;7,17031E+17;6;F;S;S;S;A;F;D;;
vvlgnf5;24690;2;Shouken Shinryuu;Spiritpact: Bond of the Underworld;1;Sat, 29 Apr 2023 04:01:32 GMT;1,68274E+12;9;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,17031E+17;4;F;S;S;S;A;F;D;;
vvlg4lm;51690;1;Otome;Idol Time PriPara;3;Sat, 29 Apr 2023 03:46:24 GMT;1,68274E+12;6;;;;No;No;;;0;0;3;7,32966E+17;7,32966E+17;7,17031E+17;4;F;S;S;S;A;F;D;;
vvl3q6w;52199;1;Chitaru Namatame;Riddle Story of Devil;2;Sat, 29 Apr 2023 03:17:17 GMT;1,68274E+12;5;;;;No;No;;;2;0;2;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;A;F;D;;
vvlr3ml;2475;2;Lino Fernandez;Mobile Suit Gundam: The Origin;2;Sat, 29 Apr 2023 01:55:58 GMT;1,68273E+12;19;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;11;F;S;S;S;D;F;D;;
vvlr3mf;15928;3;Toya;Magi: The Labyrinth of Magic;1;Sat, 29 Apr 2023 01:55:54 GMT;1,68273E+12;12;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,17031E+17;5;F;S;S;S;B;F;D;;
vvlr3m9;1840;4;Koi Yoshinaga;Slow Loop;2;Sat, 29 Apr 2023 01:55:51 GMT;1,68273E+12;43;;;;No;No;;;9;0;2;7,32966E+17;7,32966E+17;7,17031E+17;24;F;S;S;S;A;F;D;;
vvlp08g;30733;2;Nakanishi;Sword Art Online: Alicization;0;Sat, 29 Apr 2023 01:24:11 GMT;1,68273E+12;5;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;A;F;D;;
vvlkvb1;29399;2;Shenfa Zwitoque;Assassins Pride;2;Fri, 28 Apr 2023 16:24:12 GMT;1,6827E+12;24;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;14;F;S;S;S;A;F;D;;
vvlkmnq;1622;2;Mori;Romantic Killer;2;Fri, 28 Apr 2023 16:08:59 GMT;1,6827E+12;36;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;20;F;S;S;S;S;F;D;;
vvlkqnn;35892;1;Paraíso Harem;Don't Toy with Me, Miss Nagatoro;3;Fri, 28 Apr 2023 15:48:45 GMT;1,6827E+12;66;;;;No;No;;;5;0;3;;7,32966E+17;7,17031E+17;31;F;S;S;F;F;F;D;;
vvlww8k;51981;1;Guarana;One Piece;2;Fri, 28 Apr 2023 15:23:51 GMT;1,6827E+12;12;;;;No;No;op;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;6;F;S;S;S;A;F;D;;
vvl21mm;4317;1;Irina Luminesk;Tsuki to Laika to Nosferatu;2;Fri, 28 Apr 2023 14:48:36 GMT;1,68269E+12;29;;;;No;No;keep;;79;0;2;;7,32966E+17;7,17031E+17;13;F;S;S;F;F;F;D;;
vvl2b8t;6710;4;Meruem;Hunter x Hunter (2011);2;Fri, 28 Apr 2023 14:37:46 GMT;1,68269E+12;81;;;;No;No;;;245;1;2;7,32966E+17;7,32966E+17;7,17031E+17;44;F;S;S;S;A;D;D;;
vvlhb9p;15774;3;Youichi Hijiri;Gakuen Alice;1;Fri, 28 Apr 2023 14:22:14 GMT;1,68269E+12;10;;;;No;No;;;1;0;1;;7,32966E+17;7,17031E+17;5;F;S;S;F;F;F;D;;
vvl2pnb;52209;1;Momo Minamoto;Release the Spyce;2;Fri, 28 Apr 2023 14:17:26 GMT;1,68269E+12;6;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;4;F;S;S;S;F;F;D;;
vvlhfcm;51800;1;Gakuto Sakurai;March Comes in like a Lion 2nd Season;3;Fri, 28 Apr 2023 13:45:31 GMT;1,68269E+12;10;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,17031E+17;5;F;S;S;S;B;F;D;;
vvlqp3x;2669;4;Ran Tao;Shaman King;3;Fri, 28 Apr 2023 12:56:09 GMT;1,68269E+12;82;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,17031E+17;45;F;S;S;S;S;F;D;;
vvl0zhm;25382;2;Linda;Hyperdimension Neptunia;3;Fri, 28 Apr 2023 12:13:45 GMT;1,68268E+12;52;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,17031E+17;26;F;S;S;S;B;F;D;;
vvlqqzt;12764;1;Albert Grandeioza;Tales of Innocence;2;Fri, 28 Apr 2023 11:58:23 GMT;1,68268E+12;7;;;;No;No;;;0;0;2;7,32966E+17;7,32966E+17;7,17031E+17;4;F;S;S;S;A;F;D;;
vvlv5rk;51894;1;Bunta Koumoto;FLCL: Alternative;3;Fri, 28 Apr 2023 10:40:13 GMT;1,68268E+12;3;;;;No;No;;;0;0;3;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;F;F;D;;
vvlv5rw;51974;1;Sudou;Death Note;0;Fri, 28 Apr 2023 10:40:07 GMT;1,68268E+12;1;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;7,17031E+17;0;F;S;S;S;F;F;D;;
vvlv5r2;1425;5;Tomie Kawakami;Junji Ito Collection;1;Fri, 28 Apr 2023 10:39:59 GMT;1,68268E+12;41;;;;No;No;;;363;0;1;7,32966E+17;7,32966E+17;7,17031E+17;23;F;S;S;S;S;F;D;;
vvlmb89;4160;3;Fluder Paradyne;Overlord II;0;Fri, 28 Apr 2023 10:20:49 GMT;1,68268E+12;7;;;;No;No;;;1;0;0;6,2002E+17;7,32966E+17;7,17031E+17;4;F;S;S;F;F;F;D;;
vvlv7t6;1692;3;Ethnobalt;The Rising of the Shield Hero 2nd Season;1;Fri, 28 Apr 2023 10:16:59 GMT;1,68268E+12;21;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,17031E+17;11;F;S;S;S;F;F;D;;
vvlvpzf;23028;2;Hideo Oominato;Bakuten!!;4;Fri, 28 Apr 2023 09:45:45 GMT;1,68268E+12;79;;;;No;No;;;1;0;4;7,32966E+17;7,32966E+17;7,17031E+17;44;F;S;S;S;A;F;D;;
vvlmzcs;8913;2;Uzuki Yashiro;The World Ends with You;2;Fri, 28 Apr 2023 09:25:03 GMT;1,68267E+12;26;;;;No;No;;;6;0;2;7,32966E+17;7,32966E+17;7,17031E+17;15;F;S;S;S;B;F;D;;
vvf6trj;13903;2;Necrozma;Pokémon Sun & Moon;2;Fri, 28 Apr 2023 07:56:42 GMT;1,68267E+12;37;;;;No;No;;;3;0;2;7,32966E+17;7,32966E+17;7,17031E+17;20;F;S;S;S;A;F;D;;
vvfcjbq;4165;2;Waff;Mobile Suit Gundam: The Origin;3;Fri, 28 Apr 2023 07:32:56 GMT;1,68267E+12;42;;;;No;No;;;0;0;3;7,32966E+17;7,32966E+17;7,17031E+17;23;F;S;S;S;C;F;D;;
vvfcjb0;52340;1;Nomi;Gintama';2;Fri, 28 Apr 2023 07:32:53 GMT;1,68267E+12;2;;;;No;No;gintama;;0;0;2;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;A;F;D;;
vvfc51z;52149;1;Saeko Ninomiya;My Little Monster;2;Fri, 28 Apr 2023 07:03:45 GMT;1,68267E+12;4;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;B;F;D;;
vvfc28n;1441;5;Minamoto-no-Raikou;Fate/Grand Order;3;Fri, 28 Apr 2023 06:47:54 GMT;1,68266E+12;172;;;;No;No;;;149;0;3;7,32966E+17;7,32966E+17;7,17031E+17;94;F;S;S;S;A;F;D;;
vvfxzfc;51846;1;Konagi Yawakaze;My Mental Choices are Completely Interfering with my School Romantic Comedy;1;Fri, 28 Apr 2023 04:22:15 GMT;1,68266E+12;3;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;D;F;D;;
vvfxzf6;16281;3;Hidan;Naruto Shippuden;2;Fri, 28 Apr 2023 04:22:09 GMT;1,68266E+12;66;;;;No;No;;;50;0;2;7,32966E+17;7,32966E+17;7,17031E+17;38;F;S;S;S;A;F;D;;
vvfdv6g;6618;4;Lachesis;Fire Emblem: Genealogy of the Holy War;3;Fri, 28 Apr 2023 03:11:22 GMT;1,68265E+12;79;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,57946E+17;44;F;S;S;S;A;F;D;;
vvf7xzr;46053;1;Gunther;Epic Seven;4;Fri, 28 Apr 2023 02:47:52 GMT;1,68265E+12;24;;;;No;No;;;0;0;4;7,32966E+17;7,32966E+17;7,57946E+17;14;F;S;S;S;A;F;D;;
vvfddll;51852;1;Ira;Z/X: Code Reunion;2;Fri, 28 Apr 2023 02:29:11 GMT;1,68265E+12;9;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;6,48032E+17;4;F;S;S;S;A;F;D;;
vvf78zx;11834;3;Turkey;Food Fantasy;1;Fri, 28 Apr 2023 02:14:07 GMT;1,68265E+12;21;;;;No;No;;;13;0;1;7,32966E+17;7,32966E+17;7,57946E+17;13;F;S;S;S;B;F;D;;
vvf7x5r;45901;1;Mirsa;Epic Seven;3;Fri, 28 Apr 2023 01:58:35 GMT;1,68265E+12;25;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;6,48032E+17;14;F;S;S;S;A;F;D;;
vvfdp7l;17790;2;Hanabi;Senran Kagura: Estival Versus;3;Fri, 28 Apr 2023 01:43:00 GMT;1,68265E+12;73;;;;No;No;;;5;3;3;7,32966E+17;7,32966E+17;6,48032E+17;44;F;S;S;S;S;B;D;;
vvf73sb;27103;2;Umm Madaura;Magi: The Kingdom of Magic;3;Fri, 28 Apr 2023 01:27:25 GMT;1,68265E+12;54;;;;No;No;;;1;3;3;7,32966E+17;7,32966E+17;6,48032E+17;33;F;S;S;S;A;B;D;;
vvf8xrt;52479;1;Haruto's Sister;A Sister's All You Need;4;Fri, 28 Apr 2023 01:07:52 GMT;1,68264E+12;26;;;;No;No;;;1;0;4;7,32966E+17;7,32966E+17;7,17031E+17;15;F;S;S;S;A;F;D;;
vvft0j1;1113;5;Hanako Sakuraba;Blue Period;4;Fri, 28 Apr 2023 00:44:48 GMT;1,68264E+12;254;;;;No;No;;;3;0;4;7,32966E+17;7,32966E+17;7,17031E+17;136;F;S;S;S;B;F;D;;
vvf7w7w;49471;1;Shiro;Fugou Keiji: Balance:Unlimited;1;Fri, 28 Apr 2023 00:20:47 GMT;1,68264E+12;6;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,17031E+17;4;F;S;S;S;F;F;D;;
vvft710;52277;1;Frost;100 Sleeping Princes and the Kingdom of Dreams;2;Fri, 28 Apr 2023 00:20:42 GMT;1,68264E+12;5;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;F;F;D;;
vvf7w72;52210;1;Shizuha;Nekogami Yaoyorozu;2;Fri, 28 Apr 2023 00:20:36 GMT;1,68264E+12;9;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;4;F;S;S;S;F;F;D;;
vvft71m;51959;1;Kaya;One Piece;2;Fri, 28 Apr 2023 00:20:29 GMT;1,68264E+12;19;;;;No;No;op;;3;0;2;7,32966E+17;7,32966E+17;7,17031E+17;11;F;S;S;S;F;F;D;;
vvf4t1g;6433;1;Arapacati;Genshin Impact;3;Thu, 27 Apr 2023 15:42:14 GMT;1,68261E+12;73;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;6,48032E+17;38;F;S;S;S;B;F;D;;
vvf4t13;15535;3;EMIYA (Alter);Fate/Grand Order;1;Thu, 27 Apr 2023 15:42:09 GMT;1,68261E+12;17;;;;No;No;;;2;0;1;7,32966E+17;7,32966E+17;6,48032E+17;8;F;S;S;S;S;F;D;;
vvf4jh0;46746;1;Takako Nishi;Horimiya;2;Thu, 27 Apr 2023 15:27:45 GMT;1,68261E+12;16;;;;No;No;;;1;0;2;5,86243E+17;7,32966E+17;6,48032E+17;8;F;S;S;F;A;F;D;;
vvfznb6;3628;2;Neko Kamimoku;Akebi's Sailor Uniform;2;Thu, 27 Apr 2023 15:26:48 GMT;1,68261E+12;33;;;;No;No;watchlater;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;19;F;S;S;S;S;F;D;;
vvf4j4w;7254;4;Neco-Arc Destiny;Carnival Phantasm;2;Thu, 27 Apr 2023 15:11:05 GMT;1,68261E+12;50;;;;No;No;;;24;0;2;7,32966E+17;7,32966E+17;7,17031E+17;28;F;S;S;S;A;F;D;;
vvfzvl4;2757;2;Oleamon;Digimon Ghost Game;1;Thu, 27 Apr 2023 13:38:38 GMT;1,6826E+12;10;;;;No;No;;;0;0;1;7,32966E+17;7,32966E+17;7,17031E+17;5;F;S;S;S;A;F;D;;
vvfnvdv;916;5;Soul Evans;Soul Eater;2;Thu, 27 Apr 2023 11:24:39 GMT;1,68259E+12;90;;;;No;No;;;374;0;2;7,32966E+17;7,32966E+17;7,17031E+17;51;F;S;S;S;S;F;D;;
vvfbl1v;5148;4;Shark Samejima;Megalo Box;1;Thu, 27 Apr 2023 10:54:28 GMT;1,68259E+12;11;;;;No;No;;;0;0;1;7,32966E+17;7,32966E+17;7,17031E+17;6;F;S;S;S;A;F;D;;
vvfj6r5;52454;1;Dekorashion;Fantasista Doll;1;Thu, 27 Apr 2023 10:20:38 GMT;1,68259E+12;2;;;;No;No;;;0;0;1;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;F;F;D;;
vvfj6rk;6704;4;Kyouko Izanami;The Day I Became a God;3;Thu, 27 Apr 2023 10:20:20 GMT;1,68259E+12;88;;;;No;No;;;7;0;3;7,32966E+17;7,32966E+17;7,17031E+17;48;F;S;S;S;A;F;D;;
vvfj9wj;4916;3;Eua;When They Cry: Gou;2;Thu, 27 Apr 2023 10:05:05 GMT;1,68259E+12;41;;;;No;No;;;8;0;2;7,32966E+17;7,32966E+17;7,17031E+17;23;F;S;S;S;A;F;D;;
vvfjh07;1325;5;Bronya Zaychik;Honkai Impact 3rd;3;Thu, 27 Apr 2023 09:48:40 GMT;1,68259E+12;178;;;;No;No;;;219;0;3;6,10049E+17;7,32966E+17;7,17031E+17;95;F;S;S;F;S;F;D;;
vvf5383;52179;1;Moknach;Overlord;2;Thu, 27 Apr 2023 09:24:46 GMT;1,68259E+12;3;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;F;F;D;;
vvf538p;52530;1;Yanagi Akutagawa;When Supernatural Battles Became Commonplace;2;Thu, 27 Apr 2023 09:24:38 GMT;1,68259E+12;5;;;;No;No;;;0;0;2;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;F;F;D;;
vvfk9jn;1001;5;Merry;Grimgar of Fantasy and Ash;1;Thu, 27 Apr 2023 09:07:19 GMT;1,68259E+12;33;;;;No;No;;;19;0;1;5,33661E+17;7,32966E+17;7,17031E+17;15;F;S;S;F;C;F;D;;
vvf5z29;289;4;King of Metallicana;Bastard!!;4;Thu, 27 Apr 2023 08:34:11 GMT;1,68258E+12;165;;;;No;No;;;0;0;4;7,32966E+17;7,32966E+17;6,48032E+17;93;F;S;S;S;S;F;D;;
vvfb2ft;5243;1;Yudai Imamura;Blue Lock;2;Thu, 27 Apr 2023 07:54:00 GMT;1,68258E+12;37;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;6,48032E+17;20;F;S;S;S;A;F;D;;
vvfwnxt;1373;5;Sora Mizusawa;Love is Like a Cocktail;2;Thu, 27 Apr 2023 06:20:15 GMT;1,68258E+12;50;;;;No;No;keep;;2;0;2;7,32966E+17;7,32966E+17;7,17031E+17;28;F;S;S;S;A;F;D;;
vvf24jc;37729;1;Weiss;Dirge of Cerberus: Final Fantasy VII;1;Thu, 27 Apr 2023 04:13:39 GMT;1,68257E+12;5;;;;No;No;;;2;0;1;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;A;F;D;;
vvfq6kj;18176;2;Surströmming;Food Fantasy;1;Thu, 27 Apr 2023 03:58:20 GMT;1,68257E+12;20;;;;No;No;;;11;0;1;7,32966E+17;7,32966E+17;7,17031E+17;11;F;S;S;S;D;F;D;;
vvfq6k5;16839;2;Sieg;Fate/Apocrypha;2;Thu, 27 Apr 2023 03:58:17 GMT;1,68257E+12;38;;;;No;No;;;8;0;2;7,32966E+17;7,32966E+17;7,17031E+17;21;F;S;S;S;B;F;D;;
vvfhhdr;763;5;Gundam Heaven's Sword;Mobile Fighter G Gundam;2;Thu, 27 Apr 2023 03:58:09 GMT;1,68257E+12;46;;;;No;No;;;0;0;2;7,32966E+17;7,32966E+17;7,17031E+17;25;F;S;S;S;A;F;D;;
vvfhz9f;52045;1;Lucas;Pokémon: Giratina and the Sky Warrior;3;Thu, 27 Apr 2023 03:32:39 GMT;1,68257E+12;26;;;;No;No;;;3;0;3;7,32966E+17;7,32966E+17;7,17031E+17;15;F;S;S;S;A;F;D;;
vvfq8g7;29479;2;Komachi Hikigaya;My Teen Romantic Comedy SNAFU OVA;1;Thu, 27 Apr 2023 02:43:07 GMT;1,68256E+12;19;;;;No;No;oregairu;;9;0;1;7,32966E+17;7,32966E+17;7,17031E+17;13;F;S;S;S;B;F;D;;
vvfq8gt;1218;5;Cloud Strife;Final Fantasy VII;1;Thu, 27 Apr 2023 02:43:03 GMT;1,68256E+12;45;;;;No;No;;;451;0;1;7,32966E+17;7,32966E+17;7,17031E+17;24;F;S;S;S;A;F;D;;
vv98xhc;4602;2;Ryou Atsumi;Taisho Otome Fairy Tale;2;Wed, 26 Apr 2023 15:30:26 GMT;1,68252E+12;25;;;;No;No;watchlater;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;14;F;S;S;S;S;F;D;;
vv9f4wg;24823;2;Shane J. Caxton;Black Lagoon: Roberta's Blood Trail;1;Wed, 26 Apr 2023 14:59:59 GMT;1,68252E+12;6;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,17031E+17;4;F;S;S;S;B;F;D;;
vv9lhkz;6820;4;Black Cat;Ayakashi: Japanese Classic Horror;3;Wed, 26 Apr 2023 13:39:54 GMT;1,68252E+12;71;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,17031E+17;39;F;S;S;S;A;F;D;;
vv9gjhg;52321;1;Woo;Woo to Wah;2;Wed, 26 Apr 2023 12:25:18 GMT;1,68251E+12;10;;;;No;No;;;6;0;2;7,32966E+17;7,32966E+17;6,48032E+17;6;F;S;S;S;A;F;D;;
vv99z3g;3023;2;Nymph;Heaven's Lost Property;1;Wed, 26 Apr 2023 11:50:42 GMT;1,68251E+12;21;;;;No;No;;;32;2;1;7,32966E+17;7,32966E+17;6,48032E+17;14;F;S;S;S;S;C;D;;
vv9g07t;1513;4;Fushihara-san;Miss Shachiku and the Little Baby Ghost;0;Wed, 26 Apr 2023 11:14:38 GMT;1,68251E+12;10;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;6,48032E+17;6;F;S;S;S;S;F;D;;
vv93b4v;51963;1;Hikari;Sekirei;3;Wed, 26 Apr 2023 10:51:00 GMT;1,68251E+12;18;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,17031E+17;13;F;S;S;S;B;F;D;;
vv9r5bj;52095;1;Hideaki Tsurukawa;Yamada-kun and the Seven Witches;1;Wed, 26 Apr 2023 09:59:44 GMT;1,6825E+12;1;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;6,48032E+17;0;F;S;S;S;A;F;D;;
vv9pw1h;52009;1;Thomas Wagner;Attack on Titan;4;Wed, 26 Apr 2023 08:10:08 GMT;1,6825E+12;84;;;;No;No;aot;;1;0;4;7,32966E+17;7,32966E+17;7,17031E+17;44;F;S;S;S;B;F;D;;
vv9p1xt;16882;3;Alicia Rue;Sword Art Online;0;Wed, 26 Apr 2023 07:46:36 GMT;1,6825E+12;10;;;;No;No;;;2;0;0;7,32966E+17;7,32966E+17;7,17031E+17;6;F;S;S;S;A;F;D;;
vv9p8pm;29863;2;The Illusion;Cardcaptor Sakura;2;Wed, 26 Apr 2023 06:53:41 GMT;1,68249E+12;19;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;13;F;S;S;S;A;F;D;;
vv9p25r;20658;1;Lance's Dragonite;Pokémon Generations;3;Wed, 26 Apr 2023 06:38:20 GMT;1,68249E+12;56;;;;No;No;;;4;0;3;7,32966E+17;7,32966E+17;7,17031E+17;26;F;S;S;S;F;F;D;;
vv94sj7;2548;2;Romina;The Rising of the Shield Hero 2nd Season;3;Wed, 26 Apr 2023 06:21:16 GMT;1,68249E+12;68;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,17031E+17;34;F;S;S;S;F;F;D;;
vv946rr;7530;4;Thors Snorresson;Vinland Saga;1;Wed, 26 Apr 2023 06:21:12 GMT;1,68249E+12;27;;;;No;No;;;53;0;1;7,32966E+17;7,32966E+17;7,17031E+17;15;F;S;S;S;A;F;D;;
vv9z61s;37909;1;Ai Masujima;Hyperdevotion Noire: Goddess Black Heart;0;Wed, 26 Apr 2023 05:32:56 GMT;1,68249E+12;3;;;;No;No;;;1;0;0;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;A;F;D;;
vv9zqhg;11545;1;Senjurou Rengoku;Demon Slayer: Kimetsu no Yaiba the Movie: Mugen Train;2;Wed, 26 Apr 2023 04:44:31 GMT;1,68248E+12;69;;;;No;No;;;40;0;2;7,32966E+17;7,32966E+17;7,17031E+17;38;F;S;S;S;A;F;D;;
vv91pnd;912;5;Grieffas Kredo;Megaton-kyuu Musashi;2;Wed, 26 Apr 2023 04:25:46 GMT;1,68248E+12;47;;;;No;No;;;0;0;2;7,32966E+17;7,32966E+17;7,17031E+17;25;F;S;S;S;A;F;D;;
vv9zzg7;46134;1;Minato Kai;Project Scard: Praeter no Kizu;2;Wed, 26 Apr 2023 04:09:13 GMT;1,68248E+12;3;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;B;F;D;;
vv91s8z;52193;1;Kei Tiesto;Regalia: The Three Sacred Stars;2;Wed, 26 Apr 2023 03:43:09 GMT;1,68248E+12;10;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,17031E+17;5;F;S;S;S;B;F;D;;
vv91fc7;29982;2;Susamaru;Demon Slayer: Kimetsu no Yaiba;2;Wed, 26 Apr 2023 03:42:33 GMT;1,68248E+12;72;;;;No;No;demon;;33;0;2;7,32966E+17;7,32966E+17;7,17031E+17;39;F;S;S;S;A;F;D;;
vv9jl8l;7216;4;Mirumo;Wagamama Fairy: Mirumo de Pon!;2;Wed, 26 Apr 2023 03:05:11 GMT;1,68248E+12;25;;;;No;No;;;3;0;2;7,32966E+17;7,32966E+17;7,17031E+17;14;F;S;S;S;A;F;D;;
vv9mtfv;52327;1;Hitoyoshi Kusano;Gintama;0;Tue, 25 Apr 2023 15:39:43 GMT;1,68244E+12;1;;;;No;No;gintama;;1;0;0;7,32966E+17;7,32966E+17;7,17031E+17;0;F;S;S;S;B;F;D;;
vvgcpr5;52359;1;Youichi Fujitani;DIVE!!;3;Tue, 25 Apr 2023 15:17:17 GMT;1,68244E+12;8;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;7,17031E+17;4;F;S;S;S;F;F;D;;
vvgcprh;12794;3;Sakata Kintoki;Fate/Grand Order;3;Tue, 25 Apr 2023 15:17:07 GMT;1,68244E+12;75;;;;No;No;;;2;0;3;7,32966E+17;7,32966E+17;7,17031E+17;41;F;S;S;S;A;F;D;;
vv9m0ls;52073;1;Okino;We Rent Tsukumogami;4;Tue, 25 Apr 2023 14:58:36 GMT;1,68243E+12;14;;;;No;No;;;0;0;4;7,32966E+17;7,32966E+17;7,17031E+17;6;F;S;S;S;D;F;D;;
vv9m0ld;51865;1;Joanna;Black Cat;1;Tue, 25 Apr 2023 14:58:29 GMT;1,68243E+12;2;;;;No;No;;;1;0;1;7,32966E+17;7,32966E+17;7,17031E+17;1;F;S;S;S;S;F;D;;
vvg6h81;3558;1;Medi;The Orbital Children;3;Tue, 25 Apr 2023 14:13:59 GMT;1,68243E+12;15;;;;No;No;;;1;0;3;7,32966E+17;7,32966E+17;6,48032E+17;8;F;S;S;S;A;F;D;;
vvgx02q;3102;3;Marguerite Yuna Asamoto;Megalo Box;2;Tue, 25 Apr 2023 12:13:48 GMT;1,68242E+12;21;;;;No;No;;;0;0;2;7,32966E+17;7,32966E+17;7,57946E+17;13;F;S;S;S;A;F;D;;
vvgdcgb;52116;1;Ishilly;One Piece;2;Tue, 25 Apr 2023 10:43:34 GMT;1,68242E+12;17;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,57946E+17;6;F;S;S;S;F;F;D;;
vvg7w36;51801;1;Shigure Ninomiya;Mikagura School Suite;2;Tue, 25 Apr 2023 10:06:18 GMT;1,68242E+12;5;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,57946E+17;1;F;S;S;S;B;F;D;;
vvg7t8c;37731;1;E-103 Delta;Sonic X;2;Tue, 25 Apr 2023 09:32:13 GMT;1,68242E+12;5;;;;No;No;;;1;0;2;7,32966E+17;7,32966E+17;7,57946E+17;1;F;S;S;S;C;F;D;;
vvgllc8;5991;4;Canada;Hetalia: Axis Powers;3;Tue, 25 Apr 2023 07:36:37 GMT;1,68241E+12;94;;;;No;No;;;28;0;3;7,32966E+17;7,32966E+17;7,57946E+17;50;F;S;S;S;A;F;D;;
vvg8rfj;537;1;Zangyin;Neural Cloud;1;Tue, 25 Apr 2023 06:47:59 GMT;1,68241E+12;21;;;;No;No;;;0;0;1;7,32966E+17;7,32966E+17;7,57946E+17;14;F;S;S;S;S;F;C;;
