"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"vvhnjdv","11130","3","Hibari","Senran Kagura: Portrait of Girls","1","Fri, 07 Apr 2023 11:24:51 GMT","1680866691019","22","","","","No","No","","","7","0","1","732966109916954677","732966109916954677","757946476809682954","14","F","S","S","S","B","F","D","",""
"vvhn0fh","14930","3","Clow Reed","Cardcaptor Sakura","1","Fri, 07 Apr 2023 10:13:13 GMT","1680862393082","12","","","","No","No","","","5","0","1","732966109916954677","732966109916954677","717030509405929503","5","F","S","S","S","B","F","D","",""
"vvhbph3","1102","5","Kohane Tsuyuri","xxxHOLiC Kei","1","Fri, 07 Apr 2023 08:39:36 GMT","1680856776825","21","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","717030509405929503","14","F","S","S","S","S","F","B","",""
"vvhbv7m","4150","2","Hayato Akiyama","The iDOLM@STER SideM","2","Fri, 07 Apr 2023 07:59:29 GMT","1680854369187","24","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","14","F","S","S","S","A","F","D","",""
"vvhk7x3","1341","2","Miyuki Sakuragi","The Yakuza's Guide to Babysitting","2","Fri, 07 Apr 2023 06:50:45 GMT","1680850245890","37","","","","No","No","cute","","3","0","2","732966109916954677","732966109916954677","717030509405929503","20","F","S","S","S","B","F","C","",""
"vvhwdlw","51242","1","Kanata Ubuyashiki","Demon Slayer: Kimetsu no Yaiba","1","Fri, 07 Apr 2023 06:10:43 GMT","1680847843670","21","","","","No","No","demon","","1","0","1","732966109916954677","732966109916954677","717030509405929503","11","F","S","S","S","D","F","D","",""
"vvhw2ff","38240","1","Fatla","I've Been Killing Slimes for 300 Years and Maxed Out My Level","2","Fri, 07 Apr 2023 05:36:45 GMT","1680845805245","17","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","8","F","S","S","S","A","F","D","",""
"vvh2dnd","564","5","F.F.","JoJo's Bizarre Adventure: Stone Ocean","1","Fri, 07 Apr 2023 04:50:57 GMT","1680843057741","40","","","","No","No","","","171","1","1","","732966109916954677","717030509405929503","26","F","S","S","F","A","D","B","",""
"vvhhxmt","16803","2","Kyouka Fujibayashi","The Irregular at Magic High School","2","Fri, 07 Apr 2023 04:23:56 GMT","1680841436083","26","","","","No","No","","","5","0","2","732966109916954677","732966109916954677","717030509405929503","15","F","S","S","S","A","F","D","",""
"vvhhn48","51112","1","Cherry","Lucky Star","0","Fri, 07 Apr 2023 04:01:59 GMT","1680840119940","2","","","","No","No","","","1","0","0","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","F","F","D","",""
"vvhhvkz","50927","1","Witch Queen","Black Clover","0","Fri, 07 Apr 2023 03:26:42 GMT","1680838002968","4","","","","No","No","","","1","0","0","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","A","F","D","",""
"vvhqtfp","15742","3","Rein Kashiwagi","Darwin's Game","0","Fri, 07 Apr 2023 03:04:07 GMT","1680836647650","9","","","","No","No","","","22","0","0","732966109916954677","732966109916954677","717030509405929503","4","F","S","S","S","A","F","D","",""
"vvhqfq3","17644","2","Tarou Kabakura","Wotakoi: Love is Hard for Otaku","1","Fri, 07 Apr 2023 03:03:57 GMT","1680836637130","25","","","","No","No","","","44","0","1","","732966109916954677","717030509405929503","13","F","S","S","F","B","F","D","",""
"vvh0dtz","1163","4","Akiko Narumi","Fuuto PI","2","Fri, 07 Apr 2023 02:46:32 GMT","1680835592645","38","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","25","F","S","S","S","A","F","C","",""
"vmd6898","28458","2","Anastasia Hoshin","Re:ZERO -Starting Life in Another World-","2","Fri, 07 Apr 2023 02:32:13 GMT","1680834733337","35","","","","No","No","zero","","5","0","2","388446133296562186","388446133296562186","218903918132985857","18","F","S","F","F","S","F","D","",""
"vvh0pcs","6649","4","Tomoe Karijuku","Saki: The Nationals","2","Fri, 07 Apr 2023 02:30:13 GMT","1680834613419","34","","","","No","No","","","1","0","2","","732966109916954677","717030509405929503","18","F","S","S","F","F","F","D","",""
"vvh0dkn","992","5","Nene Amano","Digimon Xros Wars","2","Fri, 07 Apr 2023 02:30:07 GMT","1680834607239","41","","","","No","No","","","2","1","2","732966109916954677","732966109916954677","717030509405929503","28","F","S","S","S","A","D","B","",""
"vvhvc06","51063","1","Soldier No.6","Nichijou - My Ordinary Life","2","Fri, 07 Apr 2023 01:56:46 GMT","1680832606411","2","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","C","F","D","",""
"vvh00pd","10057","3","Maho Akashi","D4DJ First Mix","0","Fri, 07 Apr 2023 01:39:15 GMT","1680831555520","9","","","","No","No","","","26","0","0","732966109916954677","732966109916954677","717030509405929503","4","F","S","S","S","A","F","D","",""
"vvhmszc","41341","1","Igawa Aoi","IDOLY PRIDE","4","Fri, 07 Apr 2023 00:20:19 GMT","1680826819217","56","","","","No","No","","","5","0","4","714151154514264136","732966109916954677","648031568756998155","28","F","S","S","F","B","F","D","",""
"vvqst28","14334","1","Senior Student","Akebi's Sailor Uniform","2","Thu, 06 Apr 2023 20:17:05 GMT","1680812225583","4","","","","No","No","keep","","0","0","2","678587227306983440","732966109916954677","648031568756998155","1","F","S","S","F","A","F","D","",""
"vvqd04v","38320","1","Gwen Darcy","RWBY","2","Thu, 06 Apr 2023 20:16:54 GMT","1680812214566","8","","","","No","No","","","1","1","2","732966109916954677","732966109916954677","648031568756998155","4","F","S","S","S","A","D","D","",""
"vvqtcqz","9792","2","Ari","The Familiar of Zero F","2","Thu, 06 Apr 2023 19:20:11 GMT","1680808811349","19","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","648031568756998155","13","F","S","S","S","S","F","D","",""
"vvqtxtm","16492","2","Zhijun Wei","Darker than Black","0","Thu, 06 Apr 2023 19:02:12 GMT","1680807732356","3","","","","No","No","","","1","0","0","732966109916954677","732966109916954677","648031568756998155","1","F","S","S","S","B","F","D","",""
"vvq73sc","7286","4","Diene Tali","Epic Seven","2","Thu, 06 Apr 2023 18:45:02 GMT","1680806702259","37","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","20","F","S","S","S","A","F","D","",""
"vvq8ltt","51125","1","Deidoro Sakaki","My Hero Academia 4","1","Thu, 06 Apr 2023 18:25:27 GMT","1680805527204","8","","","","No","No","mha","","1","0","1","","732966109916954677","717030509405929503","4","F","S","S","F","F","F","D","",""
"vvqtvdp","3926","1","Tsubame Hattori","Orient","2","Thu, 06 Apr 2023 18:05:01 GMT","1680804301729","14","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","9","F","S","S","S","B","F","C","",""
"vvqtwhn","17437","2","Jin Norizuki","Pretty Rhythm: Rainbow Live","2","Thu, 06 Apr 2023 17:48:48 GMT","1680803328634","18","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","13","F","S","S","S","A","F","D","",""
"vvq8zgv","51172","1","Suzu","Nagasarete Airantou","1","Thu, 06 Apr 2023 17:28:42 GMT","1680802122519","2","","","","No","No","","","3","0","1","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","F","F","D","",""
"vvqtbgv","51279","1","Asaka Narumi","Cardfight!! Vanguard","3","Thu, 06 Apr 2023 17:28:37 GMT","1680802117363","9","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","717030509405929503","4","F","S","S","S","F","F","D","",""
"vvqtbgm","51409","1","Scarlett","One Piece","0","Thu, 06 Apr 2023 17:28:30 GMT","1680802110896","4","","","","No","No","op","","1","0","0","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","B","F","D","",""
"23bffh","2044","2","Hana Uzaki","Uzaki-chan Wants to Hang Out!","4","Thu, 06 Apr 2023 17:15:55 GMT","1680801355360","318","$h68nb","Beaming Blue","springcrafts","Yes","No","","","203","12","4","806486939163033650","806486939163033650","648031568756998155","316","B","S","F","F","A","S","A","",""
"h37qb0","311","2","Grell Sutcliff","Black Butler","4","Thu, 06 Apr 2023 17:15:55 GMT","1680801355360","299","$2svzp","Standby Led","rusticspringtide","Yes","No","","","249","8","3","732966109916954677","732966109916954677","648031568756998155","315","B","A","S","S","A","S","A","",""
"vvqlrc6","398","5","Misaki Yata","K-Project","2","Thu, 06 Apr 2023 17:06:29 GMT","1680800789803","52","","","","No","No","","","18","0","2","732966109916954677","732966109916954677","648031568756998155","35","F","S","S","S","S","F","A","",""
"vvql4fr","674","3","Angoramon","Digimon Ghost Game","4","Thu, 06 Apr 2023 16:41:45 GMT","1680799305224","128","","","","No","No","","","2","0","4","732966109916954677","732966109916954677","648031568756998155","80","F","S","S","S","S","F","B","",""
"vvqfxtx","39622","1","Funky-Ken","Afro-Ken","3","Thu, 06 Apr 2023 16:18:58 GMT","1680797938659","42","","","","No","No","","","10","0","3","531491680445005854","732966109916954677","648031568756998155","23","F","S","S","F","A","F","D","",""
"vvq3lsg","12965","2","Requiem Arrow","JoJo's Bizarre Adventure: Golden Wind","2","Thu, 06 Apr 2023 14:14:21 GMT","1680790461431","44","","","","No","No","","","7","1","2","423354533981192192","732966109916954677","648031568756998155","24","F","S","S","F","S","D","D","",""
"vvq3rcx","51319","1","Yuu Fujikara","Princess Lover! Picture Drama","1","Thu, 06 Apr 2023 13:58:42 GMT","1680789522086","1","","","","No","No","","","1","1","1","533749454768177162","732966109916954677","648031568756998155","0","F","S","S","F","A","D","D","",""
"vvqr8rv","14113","2","AC1677","Cells at Work! CODE BLACK!","2","Thu, 06 Apr 2023 13:05:38 GMT","1680786338714","23","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","648031568756998155","14","F","S","S","S","B","F","D","",""
"vvqr8p6","28859","2","Kotori's Mother","Love Live! School Idol Project 2","3","Thu, 06 Apr 2023 13:05:33 GMT","1680786333580","44","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","648031568756998155","24","F","S","S","S","S","F","D","",""
"vvqps89","19816","1","Yugo Asuma","Nijisanji EN","2","Thu, 06 Apr 2023 12:27:54 GMT","1680784074509","35","","","","No","No","","","48","2","2","732966109916954677","732966109916954677","648031568756998155","23","F","S","S","S","S","C","D","",""
"vvqpm1s","51239","1","Debit","Happiness Charge Precure!","2","Thu, 06 Apr 2023 11:06:58 GMT","1680779218602","6","","","","No","No","","","1","0","2","387684388671848448","732966109916954677","648031568756998155","4","F","S","S","F","A","F","D","",""
"vvqz7pq","51215","1","Taka-tin","Gintama","2","Thu, 06 Apr 2023 10:07:19 GMT","1680775639466","4","","","","No","No","gintama","","1","0","2","610048938627563530","732966109916954677","717030509405929503","1","F","S","S","F","F","F","D","",""
"vvq4vvs","50965","1","Aldebaran","Re:ZERO -Starting Life in Another World-","2","Thu, 06 Apr 2023 09:49:23 GMT","1680774563059","10","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","6","F","S","S","S","A","F","D","",""
"vvqz11s","51201","1","Galda","Slayers: The Book of Spells","3","Thu, 06 Apr 2023 09:19:08 GMT","1680772748195","5","","","","No","No","","","1","0","3","","732966109916954677","717030509405929503","1","F","S","S","F","F","F","D","",""
"vvqz2j2","51505","1","Benzaiten","Noragami Aragoto","2","Thu, 06 Apr 2023 08:58:05 GMT","1680771485064","9","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","4","F","S","S","S","S","F","D","",""
"vvq1hzk","51467","1","Sakura Kanou","Toradora!","2","Thu, 06 Apr 2023 08:43:03 GMT","1680770583243","12","","","","No","No","","","1","0","2","487829168881532939","732966109916954677","648031568756998155","5","F","S","S","F","B","F","D","",""
"vvqzkd0","6814","4","Mito Takami","Love Live! Sunshine!!","2","Thu, 06 Apr 2023 08:22:48 GMT","1680769368565","34","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","21","F","S","S","S","A","F","D","",""
"vvqn38n","28838","2","Yamato Kai","Project Scard: Praeter no Kizu","2","Thu, 06 Apr 2023 07:08:01 GMT","1680764881017","19","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","13","F","S","S","S","A","F","D","",""
"vvq5xxs","1099","5","Malty S Melromarc","The Rising of the Shield Hero","1","Thu, 06 Apr 2023 04:52:08 GMT","1680756728989","33","","","","No","No","","","15","6","1","732966109916954677","732966109916954677","648031568756998155","24","F","S","S","S","S","S","B","",""
"vvqbb3p","1049","5","Akane Yonomori","Engaged to the Unidentified","2","Thu, 06 Apr 2023 03:57:03 GMT","1680753423476","47","","","","No","No","","","1","0","2","","732966109916954677","717030509405929503","26","F","S","S","F","C","F","B","",""
"vvqk6v8","6979","4","Yuuma Kunimi","Rascal Does Not Dream of Bunny Girl Senpai","2","Thu, 06 Apr 2023 03:42:57 GMT","1680752577700","45","","","","No","No","","","2","0","2","","732966109916954677","717030509405929503","24","F","S","S","F","A","F","D","",""
"vvq5jd1","12427","3","Toki Kozuki","One Piece","0","Thu, 06 Apr 2023 03:40:33 GMT","1680752433347","13","","","","No","No","op","","6","0","0","732966109916954677","732966109916954677","717030509405929503","6","F","S","S","S","A","F","D","",""
"vv0lp9r","19099","1","Kaneko","The Disastrous Life of Saiki K.","2","Wed, 05 Apr 2023 14:16:20 GMT","1680704180250","5","","","","No","No","","","1","0","2","716982254039072808","732966109916954677","717030509405929503","1","F","S","S","F","D","F","D","",""
"vv04fsn","6916","4","Chiya Ujimatsu","Is the Order a Rabbit?","3","Wed, 05 Apr 2023 07:36:45 GMT","1680680205231","87","","","","No","No","","","5","0","3","732966109916954677","732966109916954677","757946476809682954","44","F","S","S","S","F","F","D","",""
"vv0p0pd","50975","1","Hane Sakura","Bakuon!! OVA","0","Wed, 05 Apr 2023 06:51:56 GMT","1680677516319","1","","","","No","No","","","1","0","0","852925597935861763","732966109916954677","648031568756998155","0","F","S","S","F","F","F","D","",""
"vv0z3x6","13050","3","Cloud Strife","Final Fantasy VII","1","Wed, 05 Apr 2023 06:34:35 GMT","1680676475330","39","","","","No","No","","","439","0","1","732966109916954677","732966109916954677","717030509405929503","23","F","S","S","S","A","F","D","",""
"vv0zfmw","12507","3","Harumi Kinoshita","Kanojo, Okarishimasu","3","Wed, 05 Apr 2023 06:03:29 GMT","1680674609330","45","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","717030509405929503","24","F","S","S","S","B","F","D","",""
"vv0jj9v","33854","1","Eugene Lim","Detective Conan: The Fist of Blue Sapphire","1","Wed, 05 Apr 2023 03:08:23 GMT","1680664103069","1","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","717030509405929503","0","F","S","S","S","C","F","D","",""
"vv0j3pr","14175","3","Dungeon Ant Queen","The Dungeon of Black Company","2","Wed, 05 Apr 2023 02:31:24 GMT","1680661884385","25","","","","No","No","","","2","0","2","732966109916954677","732966109916954677","717030509405929503","13","F","S","S","S","D","F","D","",""
"vv0mpgj","51051","1","Ikuo Takabayashi","Another","2","Tue, 04 Apr 2023 18:18:01 GMT","1680632281779","6","","","","No","No","another","","1","0","2","","732966109916954677","717030509405929503","4","F","S","S","F","D","F","D","",""
"vvvcvzn","718","1","Grey-Haired Cook","When Will Ayumu Make His Move?","2","Tue, 04 Apr 2023 17:57:41 GMT","1680631061970","5","","","","No","No","keep","","1","0","2","","313108727353966603","717030509405929503","1","F","S","F","F","A","F","B","",""
"vvv65nt","6145","4","Ame-Warashi","xxxHOLiC","0","Tue, 04 Apr 2023 17:49:08 GMT","1680630548074","7","","","","No","No","","","1","0","0","313108727353966603","732966109916954677","717030509405929503","4","F","S","S","F","F","F","D","",""
"vvvcftx","14818","3","Zaynab","Magi: The Labyrinth of Magic","2","Tue, 04 Apr 2023 17:27:57 GMT","1680629277048","24","","","","No","No","","","1","1","2","732966109916954677","732966109916954677","717030509405929503","14","F","S","S","S","S","D","D","",""
"vvv613f","873","5","Fuutarou Uesugi","The Quintessential Quintuplets","1","Tue, 04 Apr 2023 17:06:58 GMT","1680628018309","36","","","","No","No","quintuplets","","48","0","1","","732966109916954677","717030509405929503","21","F","S","S","F","B","F","B","",""
